"event_id","name","description","group_id","group_name","start_time","end_time","utc_offset","venue_id","venue_name","venue_address","city","state","zip","lon","lat","yes_rsvp_count","location","geocoding_type"
"bcfsllywkblc","Meet at the Portrait Gallery and talk about American origins","In partnership with the Smithsonian Museum's National Portrait Gallery we're holding special conversation classes It's so special they're letting us in early but you have to be on time Enter on the G Street entrance An education specialist with the museum will help lead the class ",18559278,"DC Public Library ESOL Conversation Circles",1.501236e+12,1.501938e+12,-14400000,713610,"Smithsonian National Portrait Gallery","8th St NW F St NW","Washington ","DC","20001",-77.023014,38.897317,4,"Washington_DC",NA
"dhczdnywkbtb","Hangout and Learn To Improvise Music","Come connect with us on a direct and espontaneous music session no matter if you know how to play an instrument or not we can teach you a little bit We are kids we like to play to be espontaneous and flow Everyone is welcome and everyone can learn Come with your friends your family your dog your cat your parrot your alien whatever We have instruments but don't forget to bring your's if you have the more the better Google Maps Link The park is about 4 blocks from Bethesda Metro Station Red Line We'll be right in the middle of the park on the sits Rain will cancel this event sadly I know ",23475062,"Hangout DC",1500132600000,1500143400000,-14400000,1551102,"Elm Street Park","4601 Willow Lane","Chevy Chase","MD","20815",-77.090981,38.981609,5,"Washington_DC",NA
"fgslmlywdbpb","Roleplaying Mixer ","Every other month we get together to play roleplaying games We have several GM's who regularly run games but if you have a system or story you want to run let us know and we'll get you a table First up Legend of the Shining Jewel Pirates Ahoy The city of Amthydor is beginning to come back from its greatest disaster and ships once again bring new and fresh products from other ports New possibilities open in the city and maybe even for a few people to take advantage of that prosperity For heroes of levels 1-6 This is Free Trader Beowulf calling anyone Mayday Mayday we are under attack main drive is gone turret number one is not responding Mayday losing cabin pressure fast calling anyone please help This is Free Trader Beowulf Mayday Can you help the Free Trader survive the day Will you dive your ship the Aleppo into the fray cutting at the attacking pirates with your lasers to save the imperiled merchantman or will you turn tail and run to save your own skin Traveller is an RPG set in the far future The game is based on an easy to learn system using only six-sided dice Thinking skill use and role-play are valued over using lasers and blasters to solve every problem But when talk has played out a blaster can still sort a difference of opinions out in the black Come to the RPG Gaming Night mixer and take on the adventures found in the Traveller universe RPG Lee has pre-generated characters on hand new players are encouraged to join If you have any questions send me a message Faeries are real You should know since you were stolen away by them and made to serve and suffer in their maddeningly beautiful realm of Arcadia But you escaped Crawling back through the thorns that separate our worlds you followed your memories of home However you soon realized that you were no longer fully human Having lived on faerie food breathed faerie air and walked on faerie ground you took some of faerie into yourself Neither true human nor true fae you discover that you can never go home again You are Lost Finally Deadlands The year is 1879 and the history is not our own After almost two decades of bitter fighting the American Civil War has ground to a standstill The Confederate States are still free California has fallen into the Pacific Ocean Rail Barons fight bloody battles to decide who the victor will be in the race for a transcontinental railroad while a superfuel called ghost rock advances technology by unpredictable leaps and sometimes dangerous bounds The Sioux have retaken the Dakotas and the Coyote Confederation dances the Ghost Dance on the High Plains Some even say the dead walk among us You are a posse hot on the trail of an outlaw gang perusing them across the high plains Are you a ragtag group of gunfighters priests and townsfolk hunting the bandits who have been terrorizing your town a group of Union and Confederate Lawmen whose common enemy is enough to overcome your mutual distrust or do you hope to get rich by obtaining the outlaw bands ill-gotten gains Pregens will be provided We'll order some pizza and you can bring either a bag of chips or some drinks to share ",1493708,"DC Metro Christian Dungeons Dragons",1486828800000,1486839600000,-1.8e+07,NA,NA,NA,NA,NA,NA,-77.0368707,38.9071923,17,"Washington_DC","City Based GeoCodes"
"jwklcqyxlbjc","Lighterworker/Starseed/Indigo/Healer/Crystal Child meet up","First official Fairfax County Lightworker/Starseed/Indigo/Crystal Child meet up We will be having a picnic Sunday at Eakin Park Feel free to bring snacks instruments books artwork anything you'd like to share and express yourself fully as a gifted star being Our gifts are a blessing and we cannot wait to share them together as a loving kind open hearted collective We will be discussing our missions why were sent here at this most pivotal time during this large awakening and shifting of earthly consciousness but any topic is up for discussion freedom of speech is our gift to ourselves let us strengthen our throat chakras and fully embrace our intelligence as free thinkers We look forward to connecting our hearts again as one Namast Star family Hope to see you Sunday ",29495775,"Vienna Lightworkers Meetup",1.535292e+12,1535299200000,-14400000,24599646,"Eakin Community Park","3409 Prosperity Avenue","Fairfax","VA",NA,-77.246277,38.854607,3,"Washington_DC",NA
"hrjdcnywkbhb","Tennis lessons for beginners","Beginners Totally new to tennis have never played taken a few lessons or haven't taken lessons at all Technically might not have or might have basic knowledge of forehand and backhands but still are not able to rally consistently with players of their same level Focus on improving technique footwork and consistency on rallies Steps evening lessons 6pm to 9pm 1 -RSVP YES if you are coming to secure your spot on the lesson Update RSVP to NO if you are not attending 2 -Make sure you RSVP for the lesson according to your level if I don't think you belong to the lesson you RSVP for I might regroup you I hope everyone understands 1 -1 Person policy If only one person RSVP for a group lesson that automatically will be cancel Minimum requirement will be 2 people When the lessons is cancel I will regroup that person and change their RSVP so they can come for the next group hour only if they have the right level for the next lesson If a lesson is cancel due a one person policy that person has the option to make it a private lesson 30 Note Send me a private message or text me to masked if have questions ALL MEETUPS ARE SUBJECT TO LAST HOUR CHANGES Thanks for your support",16867172,"Charly's DMV Tennis Lessons",1499277600000,1499281200000,-14400000,807180,"Wakefield High School","4901 S Chesterfield Rd","Arlington","VA","22201",-77.107844,38.847813,4,"Washington_DC",NA
"sbzlrlywnbdb","Learn new fun words and expressions","Talk about what people in Washington are talking about now ",18508884,"Georgetown Library English Conversation Group",1506938400000,1506945600000,-14400000,20421122,"Georgetown Neighborhood Library","3260 R St NW","Washington","DC",NA,-77.065689,38.913635,7,"Washington_DC",NA
"lfblwmyxdbgc","Real Estate Investing and Wealth Development Education","During this meetup we cover different aspect of real estate investing and wealth development such as the 5 steps to a fix and flip Foreclosures Shortsales Tax Deeds/Liens Raising private capital or Establishing your essentials team for investing We also cover how Velocity Banking works to pay off ANY mortgage in 7-10 years pay off all debt in 3-5 years and create a true retirement plan with 100 000/yr passive income WITHOUT changing your income monthly cash flow or amount of debt YOU WON'T WANT TO MISS THIS In addition we cover the different aspects of our nationwide real estate investing community and local team of real estate investors So come join us to learn and network at either of our next meetings on Thursday nights or Saturday afternoons See you there ",18511666,"Washington DC Entrepreneur/Investor Networking Meetup",1519472700000,1519480800000,-1.8e+07,25020942,"DC Stars REI","5105E Backlick Rd","Annandale","VA",NA,-77.185639,38.813832,3,"Washington_DC","EVDB Geocoder"
"jtpqklyxgbgb","Karaoke at Flanagan's Harp Fiddle","Come with us to Flanagan's Harp Fiddle and sing That's right we're doing karaoke too You can sing with a group by yourself or just watch It's up to you Karaoke starts at 9 PM but you may want to get there a little early grab a table and get a bite to eat MEETUP INFORMATION METRO Closest Metro is the Bethesda station on the Red Line It's about an 8 minute walk to the bar PARKING There is metered parking as well as parking garages in the area Parking is free after 10 pm ",3106232,"Geek Nite Out",1522875600000,1522886400000,-14400000,9406082,"Flanagan's Harp Fiddle","4844 Cordell Avenue","Bethesda","MD","20814",-77.097176,38.990234,3,"Washington_DC",NA
"brzsvnywpbzb","Catholic Singles Weekly Bowling","Casual fun relaxed bowling for Catholic Singles of Greater Washington members and friends 14-16 dollars for three games All skill levels are welcome ",1677990,"Catholic Singles of Greater Washington",1.511118e+12,1511128800000,-1.8e+07,NA,NA,NA,NA,NA,NA,-77.0368707,38.9071923,9,"Washington_DC","City Based GeoCodes"
"vlcqjlywgbfb","Radio-Live-Dr Pearson - Listen Learn Chat","Listen Learn ChatDuring Dr Pearson's Interview LiveMonday August 3rd 11am ESTon Blog Talk RadioClick here to listen live or copy and paste this link into your web browser My friend and colleague Caroline Sutherland will be interviewing Dr Edward Pearson M D Functional Medicine practitioner in Florida Monday August 3rd 8am pacific 11am eastern This is your time to ask Dr Pearson any question you'd like From hormone balancing to special types of testing or ask about Angelina Jolie's decision to have her reproductive organs removed and more Dr Pearson is an integrative medicine physician who works with the whole body and whole person and offers strategies to help you to improve your health or balance your hormones Dr Pearson is well-known for his expertise in alternative medicine BHRT and numerous holistic therapies He works with clients and patients around the world not just the Florida area He is smart conservative in his approach to body balancing and right on with his information Dr Pearson will offer deep insights into the importance of supporting key organs for optimal health After the interview Caroline and Dr Pearson will take your calls and answer questions Call in at masked OR To Listen live on-line click here or copy this link into your web browser Want to hear doc's last interview that took place on July 6th He is talking about Type II Diabetes and Candida Don't miss it Click here or copy this link into your web browser Need more information contact Coach D Donna Appel masked Call masked Hope you join me and the doc on Monday In great health Coach D Donna Appel A Voice For Change",1667388,"Weight Loss Detox Hormone Balancing Info Support Group",1491217200000,1491220800000,-14400000,23999593,"Blog Talk Radio"," ","Washington","DC",NA,-77.0368707,38.9071923,7,"Washington_DC","City Based GeoCodes"
"wjdvvlyxdbdc","Free Meditation Workshop "," So the world of meditation has a lot to offer and you have heard it all This Meetup is about discovering the EXPERIENCE of meditation Come check us out volunteer meditation instructors from the DC Community will help lead you into the East's best kept relaxation secret meet like-minded people and in general have a fun time Your group lead is likely to be young fun a professional who does this on a volunteer basis might have an accent smiles a lot yeah meditation does that to you and at the end of the day is a meditation instructor par excellence Let us know if you want to host one of the meditation Meetups at your venue somewhere in DC Free time Check out an Art of Living Video Watch what MSNBC has to say 2 52 sec link this to ",4574152,"I Meditate DC",1.519326e+12,1519327800000,-1.8e+07,1140210,"Sri Sri Center for Peace and Meditation","2401 15th St NW","Washington","DC","20009",-77.035037,38.921752,4,"Washington_DC",NA
"xxdnplywhbwb","Managing Daily Productivity Routines with GTD Getting Things Done DC GTD DC "," PLEASE NOTE THE DIFFERENT LOCATION FOR THIS MONTH Join us this month's Getting Things Done DC Productivity Group Meetup event as we discuss managing daily productivity routines with GTD Please arrive at 6 00PM to get your name badge mix-and-mingle and complete the Challenges Forum signup form so we can start promptly I Introductions Overview 6 15 PM A Introductions Each member will introduce yourself briefly tell us what you do professionally or otherwise your GTD experience and a recent success with your productivity implementation and/or life B Challenges Forum We'll give a few minutes to have the group help each member with solutions to challenges we may be facing currently with life or work circumstances with our productivity system These are specific productivity challenges and only one challenge per member for time's sake II Discussion Topic Managing Daily Productivity Routines with GTD 7 20 PM 7 40PM Most people follow a daily personal and work life routine but most don't manage that routine to be most productive With Getting Things Done or GTD one of our productivity goals is to bring the automatic unproductive actions to our conscious so that we can correct course so that they will be more productive routines We'll be discussing how to manage daily productivity routines with GTD at this month's discussion Join us and sharing your challenges and lessons learned with managing daily productivity routines with GTD Please feel free to bring your copy of Getting Things Done for reference your questions and thoughts III GTD Resource Sharing 7 40 PM CATEGORY Task Manager Apps This is where everyone can offer a book title recent blog or magazine article tip/trick/hack tool service or item that has helped them in their life either with GTD or otherwise The above category is a recommended focus for sharing but you may share any productivity resource that has helped you on your GTD journey We compile resources discussed and post them to our Resources Page in the GTDDC Google Group Join us there I encourage everyone to bring some kind of GTD or productivity resource they know about or use to offer to the group You might think something is simple plain obvious or known already but you would be surprised that sharing this knowledge is always helpful to new and veteran GTDers IV Announcements / Closing Remarks 7 50 PM Upcoming meetups events and programs announcements If you are not receiving the Meetup notifications about Meetups and our other activities e g Productivity Book Group ProdChat the weekly Twitter chat and Productivity Caf please sign up directly here for email notifications All announcements must be sent to the Meetup Organizer via a Meetup message to announce to the group at his/her sole discretion Thank you Do you mind helping support this Meetup This Meetup can now receive small contributions to help it grow Chip in here a ",1475334,"Getting Things Done DC GTDDC ",1.495044e+12,1495051200000,-14400000,NA,NA,NA,NA,NA,NA,-77.0368707,38.9071923,6,"Washington_DC","City Based GeoCodes"
"239084744","RCDC Meeting Hillcrest Children and Family Center","Fellowship at 6 30 pm followed by the meeting at 7 00 pm Ms Juanita Price from the Hillcrest Children and Family Center will speak Hillcrest Children and Family Center is a 201 year old behavioral health and social service agency in Washington DC We provide services for children youth adults and families that suffer from mental illness and substance use disorder www hillcrest-dc org",18320201,"The Rotary Club of Dupont Circle",1494959400000,1494964800000,-14400000,3538762,"The Bier Baron Tavern","1523 22nd Street NW "," Washington DC ","DC","20008",-77.048752,38.910221,3,"Washington_DC",NA
"240688492","Walk with ME Neighborhood Walk ","Nothing needed Just bring your water and a good pair of walking shoes and come WALK WITH ME Watch how fast an hour goes when you're walking with your friends and meeting new people Nothing but positive vibes support and motivation allowed Our goal is consistency Accountability Better Health ",24389013,"Health Wealth Beauty Fun in DMV Come Get You Some",1.498896e+12,1498906800000,-14400000,25297032,"Fort Davis Recreation Center","1400 41st Street Southeast","Washington",NA,NA,-76.944656,38.869087,5,"Washington_DC",NA
"242956361","Womens Bible Study Series","Bible study Lisa Harpers Untamed How the Wild side of Jesus Frees Us to Live and Love with Abandon Child Care Provided Light Fare for Ladies Very comfy couches Comfortable setting There is also a Mens Bible study that meets same time and place ",25704784,"Women Bible Study Series",1.504809e+12,1504813500000,-14400000,23608589,"Parkwood Baptist Church","8726 Braddock Rd","Annandale",NA,NA,-77.247368,38.810703,6,"Washington_DC",NA
"hnrlxlyvqbhb","Bi-weekly meeting",NA,19082893,"Columbia Toastmasters Meetup",1480962600000,1480973400000,-1.8e+07,20218792,"Owen Brown Community Center","6800 Cradlerock Way","Columbia",NA,NA,-76.841057,39.19445,6,"Washington_DC",NA
"wdgrkmywgbgc","Laugh at Shenanigans with Broken Mic Comedy ","Broken Mic Comedy show is fast pace comedy show that when it's over you wish you would've seen more featuring some of the best comics from both locally and International You never know who is going to stop thru so don't miss hosted by Mike Ol'Mike B Brown and Brandon Moore Admission is free we only ask that you buy a drink and laugh every Monday at Shenanigans ",3342082,"Free or pretty cheap Comedy In DMV",1.493064e+12,1493074800000,-14400000,23633327,"Shenanigan's Irish Pub","2450 18th St Nw","Washington",NA,NA,-77.04274,38.921925,3,"Washington_DC",NA
"zdpvkpyxfbzb","Beginners Spanish "," What we'll do Hola Join me every other Monday for beginners Spanish We will talk about food music and get to know each other as well as possible Of course in a beginners level Let's work on losing that fear or that shyness and become more social with our beginners level Spanish Can't wait to see you all this coming Monday for an hour and a half If you can't find me call me at masked -4388 We need to meet at the lobby so don't forget to be there no later than 6 45 pm If you pay ahead of time so not the day of the event pay only 2 I have a VENMO PAYPAL Apple Pay My username for VENMO is stephy-solange my paypal is masked My apple pay is masked 4388 OKAY I think this is all the details you may need You can pay same day in person 5 cash What to bringNotebook Important to knowThis isn't a formal class but meetups to brush up or learn some few new words ",980773,"Go Spanish Now Maryland",1522090800000,1522096200000,-14400000,25570983,"Our NEW Office","1875 Connecticut Ave NW","Washington","DC",NA,-77.0453972,38.915636,7,"Washington_DC","EVDB Geocoder"
"dlsjbpyxcbrb","Lunatic Asylum D D 5e Beginners With Mentors","I am starting a campaign for some young beginners to learn from some old-hands with D D 5e We have two beginners already The roads between coastal castles have been infested by monstrous bandits who are slaughtering small villages Some people have limped into a castle but have returned as raving lunatics Our party must find these savage bandits and kidnap prisoners for interrogation New Players will start at level 2 and quickly advance to level 3 Please show up with your character complete We can help take care of the details if you have trouble Only use rules from the standard 5E players handbook Any Class and any race Start at Level 2 Must choose background ideals and flaws Come with a character created Before showing up get approval from the DM for class choice ",16857362,"Tabletop Gaming League Casual Dungeons and Dragons ",1513450800000,1513461600000,-1.8e+07,NA,NA,NA,NA,NA,NA,-77.0368707,38.9071923,7,"Washington_DC","City Based GeoCodes"
"tflrvlyzkbvb","AWFF '40s Up' HAPPY HOUR","This event is mainly for members who are 40 years-young and above This is where Food drinks and ambience perfectly meet We gather grip and grin I organize this with my other Meetups and you will get to mingle with many insanely friendly socialites Paddy Barry's makes me feel loved and honored by naming one of my favorite cocktails after me MerTini It will be one of the featured cocktails METRO PARKING INFO The opening of the Silver Line Metro Station made the Tysons Corner very accessible To get to the Restaurant you just have to cut through the Mall and take the exit by Bloomingdale's Then walk a block to Leesburg Pike Closest Metro Station is Tysons Corner Also please take into account Metro's Weekend Track Work Service Adjustments Please check it on plan accordingly Parking is free They have more than 200 slots in the building ",613648,"After Work Friends of Fairfax",1.481472e+12,1481482800000,-1.8e+07,22887372,"Paddy Barry's Irish Pub and Restaurant","8150 Leesburg Pike","Tysons Corner",NA,NA,-77.227104,38.916023,26,"Washington_DC",NA
"hwgfmmyxcbsb","Second Sunday Share","Join us for a Reiki share every 2nd Sunday of each month Must be a Level 1 or higher Reiki Practitioner to participate Hope to see you there ",11738132,"Living Innergetix",1.515942e+12,1515949200000,-1.8e+07,17618052,"Physical Therapy For Health","3345 Duke St","Alexandria",NA,NA,-77.087646,38.808327,3,"Washington_DC",NA
"csbvpmywmbzb","Tuesday Night Fit Challenge","Fit Challenge is our Tuesday evening Indoor class designed for those who don t have much time to work out or are just starting or re starting their fitness journey and enjoy team activities You can call it Boot Camp Light but we will make sure you do the work to necessary to get results So if you haven t been to the gym ever or its been a long time this is a great class for you If you are not sure you can do the activities then this class is just for you Show up and start getting Results Also if you are hard core and just looking for a fun diversion come on and join us We will have lots of team and partner activities to challenge you and build strength Class Duration approx 50 minutes",15006152,"24 Fit Reston",1505845800000,1505856600000,-14400000,1959371,"Herndon Senior Center","873 Grace St 1","Herndon","VA","20170",-77.389137,38.973915,9,"Washington_DC",NA
"qjsxpkywdbkb","14th Street FASTER paced Morning Run - Tuesday","Event Time 6 00 am Exact Meeting Location Dunkin Donuts on U street and 14th General Idea of Courses Rock Creek Park General Pace The main group runs around 6 45-7 45 pace but we have runners of all abilities message the group if you are concerned about pacing General Idea on Mileage 6-8miles however you can run what is best for you Group Leader Michael W contact him at masked for more information if needed ",232319,"DC Capital Striders Running Group",1486447200000,1486452600000,-1.8e+07,24245629,"Dunkin Donuts","2001 14th Street","Washington","DC",NA,-77.031578,38.917145,5,"Washington_DC",NA
"241779797","August Card Making","Make six cards all supplies provided 20 Three male and three female Cards can be birthday cards or use a variety of greetings get well thank you anniversary whatever works best for you ",24013545,"Herndon Card Making Meetup",1.503738e+12,1503748800000,-14400000,NA,NA,NA,NA,NA,NA,-77.0368707,38.9071923,3,"Washington_DC","City Based GeoCodes"
"240492417","Meet and sample some delicious beer ","There is a new micro-brewery and taproom in Stonebridge at the Potomac Town Center Look forward to an amazing selection of special beers varied enough to satisfy everyone's personal tastes At Happy Hour there is a discount of 2 per pour A selection of wines is also available for 6 to 8 a glass Hungry The menu here is the most varied I've seen lately Burger Sliders Fish and Chips Spicey Mac and Cheese Nuggets Warm Crab Dip Vegetarian Chili Large Salads French Onion Soup Does this small sample whet your appetite Oh don't forget their homemade root beer served by the glass or in a Root Beer Float what diet At Happy Hour the entire menu is discounted 25 percent Join us to explore this new and exciting place to share good food beverage and conversation ",19630243,"50 Food and Fun in Prince William",1498150800000,1498161600000,-14400000,24809130,"Brew Republic Bierworks ","15201 Potomac Town Pl","Woodbridge","VA",NA,-77.286766,38.627209,9,"Washington_DC",NA
"237847697","The Moor s Account by Laila Lalami","The Moor s Account by Laila Lalami 321 pgs In this stunning work of historical fiction Laila Lalami brings us the imagined memoirs of the first black explorer of America a Moroccan slave whose testimony was left out of the official record In 1527 the conquistador P nfilo de Narv ez sailed from the port of Sanl car de Barrameda with a crew of six hundred men and nearly a hundred horses His goal was to claim what is now the Gulf Coast of the United States for the Spanish crown and in the process become as wealthy and famous as Hern n Cort s But from the moment the Narv ez expedition landed in Florida it faced peril navigational errors disease starvation as well as resistance from indigenous tribes Within a year there were only four survivors the expedition s treasurer lvar N ez Cabeza de Vaca a Spanish nobleman named Alonso del Castillo Maldonado a young explorer named Andr s Dorantes de Carranza and Dorantes s Moroccan slave Mustafa al-Zamori whom the three Spaniards called Estebanico These four survivors would go on to make a journey across America that would transform them from proud conquis-tadores to humble servants from fearful outcasts to faith healersAs the dramatic chronicle unfolds we come to understand that contrary to popular belief black men played a significant part in New World exploration and Native American men and women were not merely silent witnesses to it In Laila Lalami s deft hands Estebanico s memoir illuminates the ways in which stories can transmigrate into history even as storytelling can offer a chance for redemption and survival ",18456878,"Boozy book lovers",1489856400000,1489867200000,-14400000,24301770,"Alba Osteria","425 I St NW","Washington","DC",NA,-77.01696,38.901707,20,"Washington_DC",NA
"251627188","Alexandria Code Coffee 5 11","Alexandria Code and Coffee is a free informal co-working session People of all skill levels bring their personal projects building an app writing a blog going through programming exercises and we use the time to socialize work and network There is an introduction period where we all say our names and what we're working on And that's about where the structure ends everything after that is self-organized People who are working in the same areas tend to hook up together and chat or even work together Whatever your skill level you're very likely to find other people in your position Bring a laptop computer a notebook and pens or just yourself ",18346350,"Alexandria Code Coffee",1532163600000,1532174400000,-14400000,8827712,"The Motley Fool","2000 Duke Street","Alexandria","VA","22314",-77.063698,38.804115,64,"Washington_DC",NA
"dwkpslyxjbkb","Arlington Running Club Thursday Run 'n' Quaff"," Please join members of the the Arlington Running Club each Thursday night at 6 30 PM for our weekly Run 'n' Quaff at the New District Brewing Company located at 2709 South Oakland Street Arlington Virginia 22206 in the Shirlington neighborhood of Arlington Virginia Our running route starts at New District Brewing Company crosses the pedestrian bridge over Four Mile Run follows the Four Mile Run trail that runs parallel to South Arlington Mill Drive crosses South Walter Reed Drive enters Barcroft Park exits the park at South George Mason Drive crosses South Four Mile Run Drive and follows the the Washington Old Dominion Trail which parallels South Four Mile Run Drive until it reaches Shirlington Road crosses South Four Mile Run Drive crosses over Four Mile Run on the sidewalk of the traffic bridge then follows the Four Mile Run trail that runs parallel to South Arlington Mill Drive back to the pedestrian bridge over Four Mile Run where you first started and ends with cold frosty beverages at New District Brewing Company We are a laid back group of runners that enjoys running a 5-K 3 1 mile run each week and then quaffing cold refreshing adult beverages upon the completion of each run We have runners of all abilities from the beginning runner / walker up through marathoners and ultra runners Our age group spans from early twenties through late sixties and all ages in between There is someone your age range / someone your skill level at our weekly meetups No check-ins waiver forms or administrivia No rules just right Please join us each and every Thursday night rain or shine for the Arlington Running Club ",1210345,"Arlington Running Club",1528396200000,1.528407e+12,-14400000,24494124,"New District Brewing Company","2709 South Oakland Street","Arlington","VA",NA,-77.089722,38.843655,5,"Washington_DC",NA
"dwkpslyxlbnc","Arlington Running Club Thursday Run 'n' Quaff"," Please join members of the the Arlington Running Club each Thursday night at 6 30 PM for our weekly Run 'n' Quaff at the New District Brewing Company located at 2709 South Oakland Street Arlington Virginia 22206 in the Shirlington neighborhood of Arlington Virginia Our running route starts at New District Brewing Company crosses the pedestrian bridge over Four Mile Run follows the Four Mile Run trail that runs parallel to South Arlington Mill Drive crosses South Walter Reed Drive enters Barcroft Park exits the park at South George Mason Drive crosses South Four Mile Run Drive and follows the the Washington Old Dominion Trail which parallels South Four Mile Run Drive until it reaches Shirlington Road crosses South Four Mile Run Drive crosses over Four Mile Run on the sidewalk of the traffic bridge then follows the Four Mile Run trail that runs parallel to South Arlington Mill Drive back to the pedestrian bridge over Four Mile Run where you first started and ends with cold frosty beverages at New District Brewing Company We are a laid back group of runners that enjoys running a 5-K 3 1 mile run each week and then quaffing cold refreshing adult beverages upon the completion of each run We have runners of all abilities from the beginning runner / walker up through marathoners and ultra runners Our age group spans from early twenties through late sixties and all ages in between There is someone your age range / someone your skill level at our weekly meetups No check-ins waiver forms or administrivia No rules just right Please join us each and every Thursday night rain or shine for the Arlington Running Club ",1210345,"Arlington Running Club",1535653800000,1535664600000,-14400000,24494124,"New District Brewing Company","2709 South Oakland Street","Arlington","VA",NA,-77.089722,38.843655,7,"Washington_DC",NA
"236640689","VMO Half-Assanutten Weekend version 37 miles ","Because I chickened out and didn't finish the death march last year I figured I would post the trip Karan did last year and join the death marchers for part their trip to finish the stretch of the Massanutten Trail I skipped Here are the details the same as last year Itching to join the death marchers but can't because you can't take a day off from work Come hike with me on a high mileage trip to the Massanuttens We will assemble at Vienna metro on Friday evening and drive to Signal Knob We will leave a car here and then drive to Crisman Hollow Road We will hike about a mile or so to camp with the Death Marchers atop Waterfall Mountain For the rest of the trip we will hike with the full group We will follow them to Little Fort Campground by Saturday night On Sunday we will hike to Signal Knob parking lot reverse the shuttle and join the large group in their celebrations Splits will be roughly 1/22/14 miles There will be significant elevation gain The trails will be rocky ouch The required map is PATC G or else Nat Geo's Massanutten Map 792 Matt Prius also drew a nice map on alltrails Note You will need Veteran Status for this I may be willing to make exceptions if you are a Member Ben By RSVPing to this trip or any other DC UL trip you agree to DC UL's liability waiver ",1502009,"DC UL Backpacking",1490986800000,1491141600000,-14400000,11718382,"Vienna Metro North Kiss and Ride Lot","Oakton VA","Oakton","VA",NA,-77.297981,38.884048,11,"Washington_DC",NA
"dwxkxlywhbcc","Goddess Circle Hosted by the Takoma Metaphysical Chapel","During the goddess Circles we open ourselves to the Divine Feminine We seek to not just intellectually understand the Infinite Intelligence but to allow Her loving and powerful presence into our lives The Takoma Metaphysical Chapel invites you to join us in honoring the goddess in traditional and innovative rituals of worship with Reverend Cynthia Tootle All are welcome Love donations will be cheerfully accepted Held on the 3rd Sunday of every month at 7 30 pm 9 30 pm at the home of Rev Tootle 756 Silver Spring Ave Silver Spring MD Visit www takomachapel org a href ",20357481,"Takoma Metaphysical Chapel of Silver Spring",1.495395e+12,1495402200000,-14400000,24750442,"Private Residence","756 Silver Spring Avenue","Silver Spring","MD",NA,-77.021225,38.991398,3,"Washington_DC",NA
"252457577","World Cup Soccer Final","Come watch the World Cup and have some lunch and/or drinks with us All jersey's welcome ",911459,"Gaithersburg Singles",1531650600000,1531659600000,-14400000,23680589,"Old Town Pour House","212 Ellington Blvd","Gaithersburg",NA,NA,-77.204987,39.11491,8,"Washington_DC",NA
"dvdnxlywfbcb","Healing Meditation Circles Weekly - Hosted by the Takoma Metaphysical Chapel","Come share in the wondrous energy of Spiritual Healing in this sacred circle of light Meditation the practice of quieting the mind stilling the body and inviting a sacred commune with Higher Consciousness For over 15 years the Takoma Metaphysical Chapel has sponsored a Wednesday night Healing and Meditation Circle This wonderful fellowship has helped many to find and nurture a connection with powerful loving spiritual energy and guidance that has truly changed their lives If you ve not experienced the Wednesday night Circle prepare to experience a treat that will change your life Held at the Takoma Metaphysical Chapel House 1901 Powder Mill Road Silver Spring MD Donations Appreciated No RSVP Needed All are welcome For more information visit www takomachapel org ",20357481,"Takoma Metaphysical Chapel of Silver Spring",1488394800000,1488400200000,-1.8e+07,24748888,"Takoma Metaphysical Chapel House","1901 Powder Mill Road","Silver Spring","MD","20903",-76.97223,39.023514,5,"Washington_DC",NA
"ksrpxlywmbhb","Family Friendly Drum Circle Columbia MD","This circle meets on the first Tuesday of every month at the Owen Brown Interfaith Center Instruments are provided or you can bring your own We are meeting in the choir room which is located in the lower level of the interfaith center The first 30 minutes of this circle is a drum class where I introduce technique and teach various rhythms and types of drumming The last hour is very much a drum circle You are welcome to come in only for the last half Park in the lower lot and enter through the doors on the lower level A free will offering is requested to offset the wear and tear on the instruments ",5505652,"Community Drum circle Music and Arts Ellicott City MD",1.504638e+12,1504643400000,-14400000,12324452,"Owen Brown Interfaith Center","7246 Cradlerock Way","Columbia","MD","21045",-76.845352,39.186958,6,"Washington_DC",NA
"252169871","Intro to JavaScript"," MUST RSVP ON EVENTBRITE HERE Learn the fundamentals of programming as you get introduced to JavaScript the most popular language on the job market Join this workshop and start your journey towards becoming a developer We'll cover everything you need to know to start learning the language including different data types variables and functions We'll finish the workshop with a roadmap you can follow to continue learning JavaScript after the meetup Be sure to bring a laptop If you don't have one we can pair you with someone who does How to find us 3100 Clarendon Blvd 200 Arlington VA 22201 Entrance is across the street from Clarendon Central Park and next to Pamplona Street parking is available after 6 00pm and Clarendon Station connects to building ",21495764,"Learn to Code Thinkful DC",1531938600000,1.531944e+12,-14400000,25498941,"MakeOffices at Clarendon","3100 North Clarendon Boulevard","Arlington",NA,NA,-77.095207,38.886349,30,"Washington_DC",NA
"cvntxmyxdblb","Pick-Up Soccer","Join us for some friendly pick-up Bring a white/dark shirt no grays please No slide-tackling No corners/off-sides unless we end up playing full-field And no coaching This is a friendly game so please help keep it that way ",1662043,"Washington DC Pick-up Soccer",1518121800000,1518132600000,-1.8e+07,10586322,"Randall field","820 S Capitol Street SW Washington DC","Washington","DC","20003",-77.009377,38.879494,9,"Washington_DC",NA
